Title,Description,Latitude,Longitude
PORTBOUET2_PCO52,PORT-BOUET 2,5.259533,-3.96843
PORTBOUET2_PCO53,PORT-BOUET 2,5.259992,-3.96866
PORTBOUET2_PCO54,PORT-BOUET 2,5.258493,-3.96757
PORTBOUET2_PCO55,PORT-BOUET 2,5.257677,-3.96963
PORTBOUET2_PCO56,PORT-BOUET 2,5.254723,-3.9645
PORTBOUET2_PCO57,PORT-BOUET 2,5.254174,-3.96336
PORTBOUET2_PCO58,PORT-BOUET 2,5.253596,-3.96207
PORTBOUET2_PCO59,PORT-BOUET 2,5.252658,-3.96003
PORTBOUET2_PCO60,PORT-BOUET 2,5.347355,-4.0724
SELMER_PCO01,SELMER,5.342127,-4.07209
SELMER_PCO02,SELMER,5.345575,-4.0715
SELMER_PCO03,SELMER,5.346701,-4.07122
SELMER_PCO04,SELMER,5.342771,-4.06019
SELMER_PCO05,SELMER,5.342739,-4.05761
SELMER_PCO06,SELMER,5.34072,-4.06111
SELMER_PCO07,SELMER,5.340113,-4.0604
SELMER_PCO08,SELMER,5.329586,-4.05977
SELMER_PCO09,SELMER,5.331621,-4.05561
SELMER_PCO10,SELMER,5.331221,-4.0603
SELMER_PCO11,SELMER,5.332275,-4.06153
SELMER_PCO12,SELMER,5.337594,-4.05495
SELMER_PCO13,SELMER,5.336232,-4.05495
SELMER_PCO14,SELMER,5.334038,-4.0564
SELMER_PCO15,SELMER,5.334018,-4.05728
SELMER_PCO16,SELMER,5.340787,-4.06663
SELMER_PCO17,SELMER,5.339935,-4.06785
SELMER_PCO18,SELMER,5.340673,-4.06783
SELMER_PCO19,SELMER,5.341641,-4.06791
SELMER_PCO20,SELMER,5.340718,-4.06029
SELMER_PCO21,SELMER,5.340842,-4.0578
SELMER_PCO22,SELMER,5.340704,-4.05865
SELMER_PCO23,SELMER,5.339336,-4.05553
SELMER_PCO24,SELMER,5.340721,-4.06514
SELMER_PCO25,SELMER,5.338722,-4.06777
SELMER_PCO26,SELMER,5.340076,-4.06424
SELMER_PCO27,SELMER,5.338935,-4.06434
SELMER_PCO28,SELMER,5.337943,-4.07182
SELMER_PCO29,SELMER,5.340939,-4.07194
SELMER_PCO30,SELMER,5.340033,-4.07182
SELMER_PCO31,SELMER,5.340878,-4.069
SELMER_PCO32,SELMER,5.345008,-4.06426
SELMER_PCO33,SELMER,5.340708,-4.06248
SELMER_PCO34,SELMER,5.339318,-4.06236
SELMER_PCO35,SELMER,5.343545,-4.06426
SELMER_PCO36,SELMER,5.341811,-4.07191
SELMER_PCO37,SELMER,5.343804,-4.07016
SELMER_PCO38,SELMER,5.343849,-4.06847
SELMER_PCO39,SELMER,5.346509,-4.07225
SELMER_PCO40,SELMER,5.338851,-4.06439
SELMER_PCO41,SELMER,5.338773,-4.06601
SELMER_PCO42,SELMER,5.342772,-4.06416
SELMER_PCO43,SELMER,5.345781,-4.06906
SELMER_PCO45,SELMER,5.344985,-4.06846
SELMER_PCO46,SELMER,5.344924,-4.06846
SELMER_PCO47,SELMER,5.345461,-4.07586
SELMER_PCO48,SELMER,5.326587,-4.08357
SICOGI_PCO01,SICOGI,5.321645,-4.08021
SICOGI_PCO02,SICOGI,5.329107,-4.07965
SICOGI_PCO03,SICOGI,5.319381,-4.08023
SICOGI_PCO04,SICOGI,5.321599,-4.08038
SICOGI_PCO05,SICOGI,5.329073,-4.07816
SICOGI_PCO06,SICOGI,5.330365,-4.07623
SICOGI_PCO07,SICOGI,5.325822,-4.07916
SICOGI_PCO08,SICOGI,5.335413,-4.08885
SICOGI_PCO09,SICOGI,5.337105,-4.0874
SICOGI_PCO10,SICOGI,5.34522,-4.08176
SICOGI_PCO11,SICOGI,5.332801,-4.08775
SICOGI_PCO12,SICOGI,5.323901,-4.08735
SICOGI_PCO13,SICOGI,5.325181,-4.08964
SICOGI_PCO14,SICOGI,5.321937,-4.09288
SICOGI_PCO15,SICOGI,5.321811,-4.08623
SICOGI_PCO16,SICOGI,5.318325,-4.0911
SICOGI_PCO17,SICOGI,5.316313,-4.08969
SICOGI_PCO18,SICOGI,5.315033,-4.09299
SICOGI_PCO19,SICOGI,5.317457,-4.08649
SICOGI_PCO20,SICOGI,5.307609,-4.08688
SICOGI_PCO21,SICOGI,5.309661,-4.08458
SICOGI_PCO22,SICOGI,5.305641,-4.08582
SICOGI_PCO23,SICOGI,5.306751,-4.08209
SICOGI_PCO24,SICOGI,5.321207,-4.07837
SICOGI_PCO25,SICOGI,5.321022,-4.06739
SICOGI_PCO26,SICOGI,5.320799,-4.07667
SICOGI_PCO27,SICOGI,5.320228,-4.07436
SICOGI_PCO28,SICOGI,5.328475,-4.09079
SICOGI_PCO29,SICOGI,5.336377,-4.09258
SICOGI_PCO30,SICOGI,5.32904,-4.0879
SICOGI_PCO31,SICOGI,5.325181,-4.08964
SICOGI_PCO32,SICOGI,5.342419,-4.0874
SICOGI_PCO33,SICOGI,5.337312,-4.08149
SICOGI_PCO34,SICOGI,5.33276,-4.08374
SICOGI_PCO35,SICOGI,5.335994,-4.09116
SICOGI_PCO36,SICOGI,5.339642,-4.09391
SICOGI_PCO37,SICOGI,5.335749,-4.09679
SICOGI_PCO38,SICOGI,5.341667,-4.09213
SICOGI_PCO39,SICOGI,5.338566,-4.09806
SICOGI_PCO40,SICOGI,5.350583,-4.09931
ANNANERAIE_PCO01,ANNANERAIE,5.349999,-4.09885
ANNANERAIE_PCO02,ANNANERAIE,5.35104,-4.09729
ANNANERAIE_PCO03,ANNANERAIE,5.351185,-4.09647
ANNANERAIE_PCO04,ANNANERAIE,5.3528,-4.09934
ANNANERAIE_PCO05,ANNANERAIE,5.353146,-4.09833
ANNANERAIE_PCO06,ANNANERAIE,5.353151,-4.09743
ANNANERAIE_PCO07,ANNANERAIE,5.354273,-4.0995
ANNANERAIE_PCO08,ANNANERAIE,5.349073,-4.09514
ANNANERAIE_PCO09,ANNANERAIE,5.347631,-4.09512
ANNANERAIE_PCO10,ANNANERAIE,5.353035,-4.09517
ANNANERAIE_PCO11,ANNANERAIE,5.354175,-4.09517
ANNANERAIE_PCO12,ANNANERAIE,5.355139,-4.09515
ANNANERAIE_PCO13,ANNANERAIE,5.35507,-4.09729
ANNANERAIE_PCO14,ANNANERAIE,5.356785,-4.09515
ANNANERAIE_PCO15,ANNANERAIE,5.356733,-4.09742
ANNANERAIE_PCO16,ANNANERAIE,5.360159,-4.09385
ANNANERAIE_PCO17,ANNANERAIE,5.358962,-4.09335
ANNANERAIE_PCO18,ANNANERAIE,5.361713,-4.09479
ANNANERAIE_PCO19,ANNANERAIE,5.363027,-4.09547
ANNANERAIE_PCO20,ANNANERAIE,5.360446,-4.09126
ANNANERAIE_PCO21,ANNANERAIE,5.360882,-4.09014
ANNANERAIE_PCO22,ANNANERAIE,5.362356,-4.09349
ANNANERAIE_PCO23,ANNANERAIE,5.363158,-4.0939
ANNANERAIE_PCO24,ANNANERAIE,5.358408,-4.09508
ANNANERAIE_PCO25,ANNANERAIE,5.35803,-4.09387
ANNANERAIE_PCO26,ANNANERAIE,5.359106,-4.09629
ANNANERAIE_PCO27,ANNANERAIE,5.360869,-4.09716
ANNANERAIE_PCO28,ANNANERAIE,5.356132,-4.08991
ANNANERAIE_PCO29,ANNANERAIE,5.357198,-4.0882
ANNANERAIE_PCO30,ANNANERAIE,5.355378,-4.08926
ANNANERAIE_PCO31,ANNANERAIE,5.356508,-4.08836
ANNANERAIE_PCO32,ANNANERAIE,5.358505,-4.08497
ANNANERAIE_PCO33,ANNANERAIE,5.357325,-4.08486
ANNANERAIE_PCO34,ANNANERAIE,5.357918,-4.08563
ANNANERAIE_PCO35,ANNANERAIE,5.357864,-4.08655
ANNANERAIE_PCO36,ANNANERAIE,5.36116,-4.08253
ANNANERAIE_PCO37,ANNANERAIE,5.361166,-4.08363
ANNANERAIE_PCO38,ANNANERAIE,5.361151,-4.08213
ANNANERAIE_PCO39,ANNANERAIE,5.361165,-4.08168
ANNANERAIE_PCO40,ANNANERAIE,5.3237,-4.1093
MAROC_PCO01,YOPOUGON MAROC,5.3238,-4.1072
MAROC_PCO02,YOPOUGON MAROC,5.3242,-4.1094
MAROC_PCO03,YOPOUGON MAROC,5.322,-4.1087
MAROC_PCO04,YOPOUGON MAROC,5.3223,-4.1106
MAROC_PCO05,YOPOUGON MAROC,5.3218,-4.1114
MAROC_PCO06,YOPOUGON MAROC,5.3225,-4.1112
MAROC_PCO07,YOPOUGON MAROC,5.3232,-4.1103
MAROC_PCO08,YOPOUGON MAROC,5.319,-4.1123
MAROC_PCO09,YOPOUGON MAROC,5.32,-4.1111
MAROC_PCO10,YOPOUGON MAROC,5.3208,-4.1101
MAROC_PCO11,YOPOUGON MAROC,5.3216,-4.109
MAROC_PCO12,YOPOUGON MAROC,5.3184,-4.1141
MAROC_PCO13,YOPOUGON MAROC,5.3183,-4.1132
MAROC_PCO14,YOPOUGON MAROC,5.3191,-4.1141
MAROC_PCO15,YOPOUGON MAROC,5.3198,-4.1139
MAROC_PCO16,YOPOUGON MAROC,5.3228,-4.1047
MAROC_PCO17,YOPOUGON MAROC,5.3225,-4.1043
MAROC_PCO18,YOPOUGON MAROC,5.3244,-4.104
MAROC_PCO19,YOPOUGON MAROC,5.3239,-4.1032
MAROC_PCO20,YOPOUGON MAROC,5.3219,-4.1033
MAROC_PCO21,YOPOUGON MAROC,5.3212,-4.1043
MAROC_PCO22,YOPOUGON MAROC,5.3207,-4.1041
MAROC_PCO23,YOPOUGON MAROC,5.3201,-4.1045
MAROC_PCO24,YOPOUGON MAROC,5.3238,-4.1065
MAROC_PCO25,YOPOUGON MAROC,5.3242,-4.1063
MAROC_PCO26,YOPOUGON MAROC,5.3246,-4.1062
MAROC_PCO27,YOPOUGON MAROC,5.325,-4.106
MAROC_PCO28,YOPOUGON MAROC,5.3251,-4.1062
MAROC_PCO29,YOPOUGON MAROC,5.3257,-4.1064
MAROC_PCO30,YOPOUGON MAROC,5.326,-4.1058
MAROC_PCO31,YOPOUGON MAROC,5.3265,-4.1056
MAROC_PCO32,YOPOUGON MAROC,5.326,-4.1056
MAROC_PCO33,YOPOUGON MAROC,5.3257,-4.1057
MAROC_PCO34,YOPOUGON MAROC,5.3263,-4.105
MAROC_PCO35,YOPOUGON MAROC,5.3278,-4.1049
MAROC_PCO36,YOPOUGON MAROC,5.3294,-4.1042
MAROC_PCO37,YOPOUGON MAROC,5.3288,-4.1036
MAROC_PCO38,YOPOUGON MAROC,5.3284,-4.1026
MAROC_PCO39,YOPOUGON MAROC,5.3274,-4.103
MAROC_PCO40,YOPOUGON MAROC,5.3955,-3.9088
ORIBAT_PCO01,ORIBAT 2,5.396,-3.9081
ORIBAT_PCO02,ORIBAT 2,5.3975,-3.9079
ORIBAT_PCO03,ORIBAT 2,5.3962,-3.9039
ORIBAT_PCO04,ORIBAT 2,5.39437,-3.89684
ORIBAT_PCO05,ORIBAT 2,5.3944,-3.8988
ORIBAT_PCO06,ORIBAT 2,5.3967,-3.8968
ORIBAT_PCO07,ORIBAT 2,5.3977,-3.9013
ORIBAT_PCO08,ORIBAT 2,5.3781,-3.9117
ORIBAT_PCO09,ORIBAT 2,5.3767,-3.9118
ORIBAT_PCO10,ORIBAT 2,5.3717,-3.9073
ORIBAT_PCO11,ORIBAT 2,5.3714,-3.9087
ORIBAT_PCO12,ORIBAT 2,5.3749,-3.9087
ORIBAT_PCO13,ORIBAT 2,5.3755,-3.9066
ORIBAT_PCO14,ORIBAT 2,5.3762,-3.9073
ORIBAT_PCO15,ORIBAT 2,5.3748,-3.9073
ORIBAT_PCO16,ORIBAT 2,5.3946,-3.9068
ORIBAT_PCO17,ORIBAT 2,5.3954,-3.9062
ORIBAT_PCO18,ORIBAT 2,5.395,-3.905
ORIBAT_PCO19,ORIBAT 2,5.3936,-3.9038
ORIBAT_PCO20,ORIBAT 2,5.3889,-3.9051
ORIBAT_PCO21,ORIBAT 2,5.3886,-3.9061
ORIBAT_PCO22,ORIBAT 2,5.3897,-3.905
ORIBAT_PCO23,ORIBAT 2,5.3914,-3.9055
ORIBAT_PCO24,ORIBAT 2,5.393,-3.9176
ORIBAT_PCO25,ORIBAT 2,5.3936,-3.9187
ORIBAT_PCO26,ORIBAT 2,5.3959,-3.9116
ORIBAT_PCO27,ORIBAT 2,5.395208,-3.90997
ORIBAT_PCO28,ORIBAT 2,5.3853,-3.9127
ORIBAT_PCO29,ORIBAT 2,5.3937,-3.9128
ORIBAT_PCO30,ORIBAT 2,5.3921,-3.9111
ORIBAT_PCO31,ORIBAT 2,5.39,-3.9081
ORIBAT_PCO32,ORIBAT 2,5.3875,-3.9106
ORIBAT_PCO33,ORIBAT 2,5.3888,-3.9102
ORIBAT_PCO34,ORIBAT 2,5.3862,-3.9086
ORIBAT_PCO35,ORIBAT 2,5.387433,-3.91069
ORIBAT_PCO36,ORIBAT 2,5.3826,-3.907
ORIBAT_PCO37,ORIBAT 2,5.3812,-3.9061
ORIBAT_PCO38,ORIBAT 2,5.3827,-3.9037
ORIBAT_PCO39,ORIBAT 2,5.3839,-3.9043
ORIBAT_PCO40,ORIBAT 2,5.3801,-3.8866
ARECAS_PCO01,ARECAS,5.3794,-3.8857
ARECAS_PCO02,ARECAS,5.3814,-3.8862
ARECAS_PCO03,ARECAS,5.3767,-3.8865
ARECAS_PCO04,ARECAS,5.3807,-3.8873
ARECAS_PCO05,ARECAS,5.3828,-3.8881
ARECAS_PCO06,ARECAS,5.3797,-3.889
ARECAS_PCO07,ARECAS,5.3822,-3.8855
ARECAS_PCO08,ARECAS,5.38009,-3.88362
ARECAS_PCO09,ARECAS,5.37979,-3.88384
ARECAS_PCO10,ARECAS,5.38034,-3.88384
ARECAS_PCO11,ARECAS,5.38032,-3.88382
ARECAS_PCO12,ARECAS,5.37946,-3.88295
ARECAS_PCO13,ARECAS,5.379473,-3.88281
ARECAS_PCO14,ARECAS,5.379161,-3.88269
ARECAS_PCO15,ARECAS,5.37886,-3.88271
ARECAS_PCO16,ARECAS,5.37611,-3.88314
ARECAS_PCO17,ARECAS,5.375448,-3.88324
ARECAS_PCO18,ARECAS,5.375566,-3.88282
ARECAS_PCO19,ARECAS,5.376804,-3.88244
ARECAS_PCO20,ARECAS,5.377274,-3.88739
ARECAS_PCO21,ARECAS,5.3731,-3.8906
ARECAS_PCO22,ARECAS,5.375579,-3.8895
ARECAS_PCO23,ARECAS,5.3767,-3.8867
ARECAS_PCO24,ARECAS,5.3679,-3.8908
ARECAS_PCO25,ARECAS,5.3699,-3.8894
ARECAS_PCO26,ARECAS,5.3701,-3.8894
ARECAS_PCO27,ARECAS,5.371,-3.8851
ARECAS_PCO28,ARECAS,5.3708,-3.8906
ARECAS_PCO29,ARECAS,5.371,-3.8903
ARECAS_PCO30,ARECAS,5.3711,-3.8911
ARECAS_PCO31,ARECAS,5.3712,-3.8919
ARECAS_PCO32,ARECAS,5.3874,-3.8857
ARECAS_PCO33,ARECAS,5.38492,-3.88463
ARECAS_PCO34,ARECAS,5.385463,-3.88741
ARECAS_PCO35,ARECAS,5.359,-3.8868
ARECAS_PCO36,ARECAS,5.386366,-3.88332
ARECAS_PCO37,ARECAS,5.386918,-3.88406
ARECAS_PCO38,ARECAS,5.388857,-3.88057
ARECAS_PCO39,ARECAS,5.3891,-3.88135
ARECAS_PCO40,ARECAS,5.366684,-3.86687
ANADER_PCO01,ANADER,5.366,-3.8679
ANADER_PCO02,ANADER,5.3655,-3.8665
ANADER_PCO03,ANADER,5.3643,-3.8661
ANADER_PCO04,ANADER,5.3707,-3.8699
ANADER_PCO05,ANADER,5.3694,-3.8716
ANADER_PCO06,ANADER,5.3684,-3.8732
ANADER_PCO07,ANADER,5.3677,-3.8756
ANADER_PCO08,ANADER,5.3619,-3.8669
ANADER_PCO09,ANADER,5.362,-3.8653
ANADER_PCO10,ANADER,5.3595,-3.8649
ANADER_PCO11,ANADER,5.3663,-3.8646
ANADER_PCO12,ANADER,5.3595,-3.874
ANADER_PCO13,ANADER,5.3607,-3.873
ANADER_PCO14,ANADER,5.3606,-3.8745
ANADER_PCO15,ANADER,5.36164,-3.8706
ANADER_PCO16,ANADER,5.3675,-3.8749
ANADER_PCO17,ANADER,5.3647,-3.8748
ANADER_PCO18,ANADER,5.3647,-3.8748
ANADER_PCO19,ANADER,5.3662,-3.8756
ANADER_PCO20,ANADER,5.364932,-3.88026
ANADER_PCO21,ANADER,5.366,-3.8808
ANADER_PCO22,ANADER,5.3638,-3.8793
ANADER_PCO23,ANADER,5.3661,-3.8784
ANADER_PCO24,ANADER,5.371,-3.8788
ANADER_PCO25,ANADER,5.3714,-3.8794
ANADER_PCO26,ANADER,5.380468,-3.86383
ANADER_PCO27,ANADER,5.3711,-3.8772
ANADER_PCO28,ANADER,5.3794,-3.8751
ANADER_PCO29,ANADER,5.381098,-3.87402
ANADER_PCO30,ANADER,5.3842,-3.8749
ANADER_PCO31,ANADER,5.384185,-3.87487
ANADER_PCO32,ANADER,5.3804,-3.8639
ANADER_PCO33,ANADER,5.3815,-3.8661
ANADER_PCO34,ANADER,5.3781,-3.8634
ANADER_PCO35,ANADER,5.3764,-3.8634
ANADER_PCO36,ANADER,5.3798,-3.8613
ANADER_PCO37,ANADER,5.3774,-3.8586
ANADER_PCO38,ANADER,5.3807,-3.8604
ANADER_PCO39,ANADER,5.3819,-3.862
ANADER_PCO40,ANADER,5.3786,-3.856
ANADER_PCO69,ANADER,5.377,-3.8521
ANADER_PCO70,ANADER,5.3826,-3.8552
ANADER_PCO71,ANADER,5.285338,-3.95204
KOUMSICOGI_PCO01,KOUMASSI SICOGI,5.284281,-3.95191
KOUMSICOGI_PCO02,KOUMASSI SICOGI,5.28508,-3.95153
KOUMSICOGI_PCO03,KOUMASSI SICOGI,5.283534,-3.94866
KOUMSICOGI_PCO04,KOUMASSI SICOGI,5.292837,-3.94569
KOUMSICOGI_PCO07,KOUMASSI SICOGI,5.283483,-3.9495
KOUMSICOGI_PCO09,KOUMASSI SICOGI,5.282158,-3.95005
KOUMSICOGI_PCO10,KOUMASSI SICOGI,5.282482,-3.94871
KOUMSICOGI_PCO11,KOUMASSI SICOGI,5.283485,-3.94945
KOUMSICOGI_PCO12,KOUMASSI SICOGI,5.283898,-3.94773
KOUMSICOGI_PCO13,KOUMASSI SICOGI,5.284269,-3.94502
KOUMSICOGI_PCO14,KOUMASSI SICOGI,5.28431,-3.94712
KOUMSICOGI_PCO15,KOUMASSI SICOGI,5.284187,-3.94631
KOUMSICOGI_PCO16,KOUMASSI SICOGI,5.288012,-3.95537
KOUMSICOGI_PCO17,KOUMASSI SICOGI,5.288297,-3.95667
KOUMSICOGI_PCO18,KOUMASSI SICOGI,5.286479,-3.95472
KOUMSICOGI_PCO19,KOUMASSI SICOGI,5.285967,-3.95387
KOUMSICOGI_PCO20,KOUMASSI SICOGI,5.287458,-3.95769
KOUMSICOGI_PCO21,KOUMASSI SICOGI,5.288067,-3.95836
KOUMSICOGI_PCO22,KOUMASSI SICOGI,5.288237,-3.95937
KOUMSICOGI_PCO23,KOUMASSI SICOGI,5.287968,-3.96042
KOUMSICOGI_PCO24,KOUMASSI SICOGI,5.286582,-3.95932
KOUMSICOGI_PCO25,KOUMASSI SICOGI,5.285893,-3.95913
KOUMSICOGI_PCO26,KOUMASSI SICOGI,5.285601,-3.95986
KOUMSICOGI_PCO27,KOUMASSI SICOGI,5.28531,-3.96104
KOUMSICOGI_PCO28,KOUMASSI SICOGI,5.291567,-3.95619
KOUMSICOGI_PCO29,KOUMASSI SICOGI,5.290229,-3.95588
KOUMSICOGI_PCO30,KOUMASSI SICOGI,5.2935,-3.95662
KOUMSICOGI_PCO31,KOUMASSI SICOGI,5.29507,-3.95648
KOUMSICOGI_PCO32,KOUMASSI SICOGI,5.29004,-3.95882
KOUMSICOGI_PCO33,KOUMASSI SICOGI,5.290854,-3.95958
KOUMSICOGI_PCO34,KOUMASSI SICOGI,5.293593,-3.95968
KOUMSICOGI_PCO35,KOUMASSI SICOGI,5.291753,-3.95924
KOUMSICOGI_PCO36,KOUMASSI SICOGI,5.294659,-3.95998
KOUMSICOGI_PCO37,KOUMASSI SICOGI,5.293693,-3.95979
KOUMSICOGI_PCO38,KOUMASSI SICOGI,5.284899,-3.94696
KOUMSICOGI_PCO41,KOUMASSI SICOGI,5.283367,-3.94685
KOUMSICOGI_PCO42,KOUMASSI SICOGI,5.282615,-3.94629
KOUMSICOGI_PCO43,KOUMASSI SICOGI,5.282845,-3.9453
KOUMSICOGI_PCO44,KOUMASSI SICOGI,5.284899,-3.94696
KOUMSICOGI_PCO45,KOUMASSI SICOGI,5.283534,-3.94866
KOUMSICOGI_PCO46,KOUMASSI SICOGI,5.282615,-3.94629
KOUMSICOGI_PCO47,KOUMASSI SICOGI,5.285075,-3.95162
KOUMSICOGI_PCO48,KOUMASSI SICOGI,5.284295,-3.94783
KOUMSICOGI_PCO49,KOUMASSI SICOGI,5.28367,-3.94888
KOUMSICOGI_PCO50,KOUMASSI SICOGI,5.283442,-3.94987
KOUMSICOGI_PCO51,KOUMASSI SICOGI,5.282321,-3.94941
KOUMSICOGI_PCO52,KOUMASSI SICOGI,5.284188,-3.94638
KOUMSICOGI_PCO53,KOUMASSI SICOGI,5.284453,-3.94535
KOUMSICOGI_PCO54,KOUMASSI SICOGI,5.285098,-3.94691
KOUMSICOGI_PCO55,KOUMASSI SICOGI,5.282727,-3.94668
KOUMSICOGI_PCO56,KOUMASSI SICOGI,5.327932,-3.95027
AMBASSADECHINE_PCO111,AMABASSADE DE CHINE,5.326537,-3.95189
AMBASSADECHINE_PCO112,AMABASSADE DE CHINE,5.325939,-3.95279
AMBASSADECHINE_PCO113,AMABASSADE DE CHINE,5.326989,-3.95002
AMBASSADECHINE_PCO114,AMABASSADE DE CHINE,5.324003,-3.95321
AMBASSADECHINE_PCO121,AMABASSADE DE CHINE,5.323053,-3.95207
AMBASSADECHINE_PCO122,AMABASSADE DE CHINE,5.322984,-3.951
AMBASSADECHINE_PCO123,AMABASSADE DE CHINE,5.3241,-3.9509
AMBASSADECHINE_PCO124,AMABASSADE DE CHINE,5.329264,-3.93678
AMBASSADECHINE_PCO131,AMABASSADE DE CHINE,5.326895,-3.93611
AMBASSADECHINE_PCO132,AMABASSADE DE CHINE,5.328985,-3.93481
AMBASSADECHINE_PCO133,AMABASSADE DE CHINE,5.326912,-3.9352
AMBASSADECHINE_PCO134,AMABASSADE DE CHINE,5.329413,-3.93322
AMBASSADECHINE_PCO141,AMABASSADE DE CHINE,5.329413,-3.93198
AMBASSADECHINE_PCO142,AMABASSADE DE CHINE,5.330004,-3.93389
AMBASSADECHINE_PCO143,AMABASSADE DE CHINE,5.3319,-3.9347
AMBASSADECHINE_PCO151,AMABASSADE DE CHINE,5.3299,-3.9358
AMBASSADECHINE_PCO152,AMABASSADE DE CHINE,5.3323,-3.9365
AMBASSADECHINE_PCO153,AMABASSADE DE CHINE,5.3308,-3.9367
AMBASSADECHINE_PCO154,AMABASSADE DE CHINE,5.331768,-3.94079
AMBASSADECHINE_PCO161,AMABASSADE DE CHINE,5.33411,-3.94306
AMBASSADECHINE_PCO162,AMABASSADE DE CHINE,5.331057,-3.9397
AMBASSADECHINE_PCO163,AMABASSADE DE CHINE,5.332993,-3.93722
AMBASSADECHINE_PCO164,AMABASSADE DE CHINE,5.3353,-3.9405
AMBASSADECHINE_PCO171,AMABASSADE DE CHINE,5.3363,-3.9402
AMBASSADECHINE_PCO172,AMABASSADE DE CHINE,5.3337,-3.9413
AMBASSADECHINE_PCO173,AMABASSADE DE CHINE,5.3346,-3.9386
AMBASSADECHINE_PCO174,AMABASSADE DE CHINE,5.33289,-3.94327
AMBASSADECHINE_PCO181,AMABASSADE DE CHINE,5.346361,-3.94338
AMBASSADECHINE_PCO182,AMABASSADE DE CHINE,5.348098,-3.94567
AMBASSADECHINE_PCO183,AMABASSADE DE CHINE,5.348388,-3.9447
AMBASSADECHINE_PCO184,AMABASSADE DE CHINE,5.3374,-3.9437
AMBASSADECHINE_PCO191,AMABASSADE DE CHINE,5.3379,-3.9415
AMBASSADECHINE_PCO192,AMABASSADE DE CHINE,5.3355,-3.9436
AMBASSADECHINE_PCO193,AMABASSADE DE CHINE,5.3356,-3.9425
AMBASSADECHINE_PCO194,AMABASSADE DE CHINE,5.339845,-3.94325
AMBASSADECHINE_PCO201,AMABASSADE DE CHINE,5.341865,-3.94631
AMBASSADECHINE_PCO202,AMABASSADE DE CHINE,5.33886,-3.94524
AMBASSADECHINE_PCO203,AMABASSADE DE CHINE,5.338895,-3.94351
AMBASSADECHINE_PCO204,AMABASSADE DE CHINE,5.202432,-3.73451
MOSSOU_PCO01,MOSSOU,5.203169,-3.73588
MOSSOU_PCO02,MOSSOU,5.207249,-3.73699
MOSSOU_PCO05,MOSSOU,5.207339,-3.73656
MOSSOU_PCO06,MOSSOU,5.207111,-3.736
MOSSOU_PCO07,MOSSOU,5.207249,-3.73699
MOSSOU_PCO08,MOSSOU,5.207367,-3.7368
MOSSOU_PCO09,MOSSOU,5.207356,-3.73679
MOSSOU_PCO10,MOSSOU,5.207388,-3.73678
MOSSOU_PCO11,MOSSOU,5.207367,-3.73674
MOSSOU_PCO12,MOSSOU,5.208153,-3.81534
MOSSOU_PCO13,MOSSOU,5.208363,-3.73523
MOSSOU_PCO14,MOSSOU,5.208574,-3.73569
MOSSOU_PCO15,MOSSOU,5.210767,-3.73324
MOSSOU_PCO21,MOSSOU,5.210723,-3.7325
MOSSOU_PCO22,MOSSOU,5.213894,-3.73185
MOSSOU_PCO29,MOSSOU,5.214338,-3.73302
MOSSOU_PCO30,MOSSOU,5.215855,-3.73024
MOSSOU_PCO33,MOSSOU,5.216186,-3.72983
MOSSOU_PCO34,MOSSOU,5.216134,-3.7318
MOSSOU_PCO35,MOSSOU,5.224357,-3.81788
MODESTE_PCO01,MODESTE,5.223225,-3.81793
MODESTE_PCO02,MODESTE,5.223931,-3.81737
MODESTE_PCO03,MODESTE,5.223655,-3.81659
MODESTE_PCO04,MODESTE,5.225037,-3.81574
MODESTE_PCO05,MODESTE,5.224859,-3.81562
MODESTE_PCO06,MODESTE,5.224692,-3.8148
MODESTE_PCO07,MODESTE,5.225565,-3.816
MODESTE_PCO08,MODESTE,5.225566,-3.816
MODESTE_PCO09,MODESTE,5.228288,-3.81846
MODESTE_PCO010,MODESTE,5.228617,-3.81958
MODESTE_PCO011,MODESTE,5.228618,-3.81958
MODESTE_PCO012,MODESTE,5.229126,-3.81528
MODESTE_PCO013,MODESTE,5.227625,-3.81555
MODESTE_PCO014,MODESTE,5.226858,-3.81559
MODESTE_PCO015,MODESTE,5.226102,-3.81586
MODESTE_PCO016,MODESTE,5.223852,-3.81743
MODESTE_PCO017,MODESTE,5.22386,-3.81744
MODESTE_PCO018,MODESTE,5.223952,-3.81733
MODESTE_PCO019,MODESTE,5.223978,-3.81739
MODESTE_PCO020,MODESTE,5.225108,-3.82067
MODESTE_PCO021,MODESTE,5.226092,-3.82061
MODESTE_PCO022,MODESTE,5.224331,-3.82076
MODESTE_PCO023,MODESTE,5.225484,-3.82126
MODESTE_PCO024,MODESTE,5.226225,-3.82182
MODESTE_PCO025,MODESTE,5.226235,-3.82182
MODESTE_PCO026,MODESTE,5.226113,-3.82193
MODESTE_PCO027,MODESTE,5.225136,-3.8221
MODESTE_PCO028,MODESTE,5.227049,-3.85145
MODESTE_PCO029,MODESTE,5.228114,-3.84389
MODESTE_PCO033,MODESTE,5.22893,-3.84237
MODESTE_PCO034,MODESTE,5.228665,-3.84116
MODESTE_PCO035,MODESTE,5.229842,-3.84213
MODESTE_PCO036,MODESTE,5.22684,-3.85154
MODESTE_PCO037,MODESTE,5.228313,-3.85119
